年月,總編號,處理單位,處理編號,年,月,日,時,分,縣市,區,村里,鄰,街道,段,巷,弄,號,公尺處,街道.1,段.1,側,附近,道路,公里,公尺處.1,向,車道,平交道,公里.1,公尺處.2,附近.1,死,受傷,X2.30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,警局,分局,案件類別,事故類別,日期,道路1,道路2,概略位置,lon,lat,車種,當事者區分.類別.,年齡,受傷程度,車輛牌照號碼,車輛用途,駕駛資格情形,飲酒情形,車輛撞擊部位最初,肇事因素個別,肇事因素主要,職.業,旅次目的,國籍
10306,10306Y00020058,YYA1,10306YY000061,2014,6,25,17,34,金門縣,金湖鎮,,NA,環島南路,四,,NA,,,,,,后園路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,四岔路,交岔口附近,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,快慢車道分隔線,有,衝出路外,未注意車前狀態,Y000,YY00,1,2,2014/6/25,環島南路四段,,金門縣金湖鎮后園路段,118.40101,24.438041,自用 小客車∕ ∕,小客車自用,33∕0∕,受傷,17****8代號2721,其他,有適當之駕照,經檢測無酒精反應,汽車前車頭,未注意車前狀態∕尚未發現肇事因素∕,未注意車前狀態∕未注意車前狀態∕,服務工作者,上、下班,本國∕本國∕
10306,10306Y00020046,YYA1,10306YY000063,2014,6,26,11,55,金門縣,金湖鎮,,NA,金港路,,,NA,,,,,,媽祖公園路段,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,日間自然光線,村里道路,50,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,路口交岔撞,未依規定讓車,Y000,YY00,1,2,2014/6/26,金港路,,金門縣金湖鎮媽祖公園路段,118.4341546,24.4172342,普通重型 機車∕普通重型 機車∕,機車普通重型∕機車普通重型∕,34∕29∕,受傷∕受傷∕,79****C代號2722∕PZ****8代號2723∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車後車尾∕機車前車頭∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,服務工作者∕農林漁牧工作者∕,觀光旅遊∕上、下班∕,本國∕本國∕
10306,10306Y00020060,YYA1,10306YY000068,2014,6,27,19,53,金門縣,金湖鎮,,NA,環島東路,五,,NA,,,,,,溪邊0394號路燈桿,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,夜間（或隧道、地下道、涵洞）無照明,村里道路,50,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,未繪設快慢車道分隔線,有,同向通行中,酒醉（後）駕駛失控,Y000,YY00,1,2,2014/6/27,環島東路五段,,金門縣金湖鎮溪邊0394號路燈桿,118.446814,24.4338343,自用 小客車∕行人 人∕,小客車自用∕行人∕,31∕69∕,未受傷∕受傷∕,AA*****8代號2724,其他∕非駕駛人及乘客∕,有適當之駕照∕非汽（機）車駕駛人∕,經呼氣檢測0.41至0.55mg∕L或血液檢測0.081至0.11∕非駕駛人，未檢測∕,汽車右前車頭（身）∕非汽（機）車∕,酒醉（後）駕駛失控∕尚未發現肇事因素∕,酒醉（後）駕駛失控∕酒醉（後）駕駛失控∕,事務工作者∕服務工作者∕,社交活動∕社交活動∕,本國∕本國∕
10306,10306Y00020053,YYA1,10306YY000069,2014,6,28,17,30,金門縣,金沙鎮,,NA,成功路,,,NA,31,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,未繪設快慢車道分隔線,有,穿越道路中,未注意車前狀態,Y000,YY00,1,2,2014/6/28,成功路31號,,金門縣金沙鎮,118.4114288,24.4898024,自用 小客車∕行人 人∕,小客車自用∕行人∕,59∕5∕,未受傷∕受傷∕,13****S代號2725,其他∕非駕駛人及乘客∕,有適當之駕照∕非汽（機）車駕駛人∕,無法檢測∕非駕駛人，未檢測∕,汽車前車頭∕非汽（機）車∕,未注意車前狀態∕未依規定行走行人穿越道、地下道、天橋而穿越道路∕,未注意車前狀態∕未注意車前狀態∕,事務工作者∕小學生∕,業務聯繫∕其他∕,本國∕本國∕
10306,10306Y00030004,YYA1,10306YY000072,2014,6,30,10,20,金門縣,金湖鎮,,NA,,,,NA,,,,,,塔后地支部補油連駐地前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,晴,日間自然光線,村里道路,40,三岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,建築物,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YY00,1,3,2014/6/30,金門縣金湖鎮塔后地支部補油連駐地前,,金門縣金湖鎮塔后地支部補油連駐地前,118.4101054,24.4411037,自用 小客車∕自用 小貨車(含客、貨兩用)∕,小客車自用∕小貨車自用∕,40∕28∕,未受傷∕未受傷∕,6F****1代號2726∕02****X代號2727∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車前車頭∕汽車前車頭∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,服務工作者∕服務工作者∕,購物∕購物∕,本國∕本國∕
10306,10306Y00020062,YYA1,10306YY000073,2014,6,30,11,50,金門縣,金湖鎮,,NA,復興路,,,NA,,,中正路,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,晴,日間自然光線,村里道路,40,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未保持行車安全距離,Y000,YY00,1,2,2014/6/30,復興路,中正路,,118.417044,24.4406698,普通重型 機車∕普通重型 機車∕乘客 人,機車普通重型∕機車普通重型∕乘客,19∕32∕6,受傷∕受傷∕受傷,13****Z代號2728∕78****F代號2729∕78****F代號2729,其他∕其他∕其他,有適當之駕照∕有適當之駕照∕非汽（機）車駕駛人,經檢測無酒精反應∕經檢測無酒精反應∕非駕駛人，未檢測,機車前車頭∕機車左側車身∕非汽（機）車,未保持行車安全距離∕左轉彎未依規定∕尚未發現肇事因素,未保持行車安全距離∕未保持行車安全距離∕未保持行車安全距離,服務工作者∕家庭主婦（夫）∕小學生,社交活動∕購物∕購物,本國∕本國∕本國
10306,10306Y00020059,YYA1,10306YY000075,2014,6,30,13,28,金門縣,金湖鎮,,NA,黃海路,,,NA,,,中正路,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,三岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,右轉彎未依規定,Y000,YY00,1,2,2014/6/30,黃海路,中正路,,118.4140014,24.4418872,計程車 小客車∕普通輕型 機車∕,小客車計程車∕機車普通輕型∕,57∕52∕,未受傷∕受傷∕,19***5代號2730∕WZ****7代號2731∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車右前車頭（身）∕機車左側車身∕,右轉彎未依規定∕未保持行車安全距離∕,右轉彎未依規定∕右轉彎未依規定∕,汽車、火車駕駛員及船員∕農林漁牧工作者∕,運輸∕業務聯繫∕,本國∕本國∕
10306,10306Y00020056,YYA1,10306YY000076,2014,6,30,16,45,金門縣,金湖鎮,,NA,環島南路,四,,NA,,,,,,夏興73號廟口民宿前,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,彎曲路及附近,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,未繪設車道線,快慢車道分隔線,有,側撞,迴轉未依規定,Y000,YY00,1,2,2014/6/30,環島南路四段,,金門縣金湖鎮夏興73號廟口民宿前,118.40101,24.438041,普通重型 機車∕自用 小客車∕,機車普通重型∕小客車自用∕,32∕32∕,受傷∕未受傷∕,PZ****7代號2732∕23****S代號2733∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車左側車身∕汽車右前車頭（身）∕,迴轉未依規定∕未注意車前狀態∕,迴轉未依規定∕迴轉未依規定∕,服務工作者∕事務工作者∕,上、下班∕社交活動∕,本國∕本國∕
10306,10306Y00020066,YYA1,10306YY000077,2014,6,30,17,42,金門縣,金湖鎮,,NA,太湖路,一,,NA,,,,,,新市圓環,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,50,圓環,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線（無標記）,未繪設快慢車道分隔線,有,路上翻車、摔倒,酒醉（後）駕駛失控,Y000,YY00,1,2,2014/6/30,太湖路一段,,金門縣金湖鎮新市圓環,118.4047483,24.4473343,腳踏自行車 慢車∕ ∕,腳踏自行車,56∕0∕,受傷,,其他,非汽（機）車駕駛人,經呼氣檢測未超過0.15mg∕L或血液檢測未超過0.03,非汽（機）車,酒醉（後）駕駛失控∕尚未發現肇事因素∕,酒醉（後）駕駛失控∕酒醉（後）駕駛失控∕,售貨員,社交活動,本國∕本國∕
10306,10306Y00020001,YZA1,10306YZ000001,2014,6,1,10,28,金門縣,金城鎮,西門里,NA,光前路,,,NA,95,,,,,03385燈桿,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,日間自然光線,鄉道,40,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,其他障礙物,路上停放車輛,無號誌,無號誌,無標記,未繪設車道線,未繪設快慢車道分隔線,有,其他,起步未注意其他車（人）安全,Y000,YZ00,1,2,2014/6/1,光前路95號,,金門縣金城鎮西門里03385燈桿,118.3142468,24.4339885,自用 小貨車(含客、貨兩用)∕小型輕型 機車∕乘客 人,小貨車自用∕機車小型輕型∕乘客,22∕79∕76,未受傷∕受傷∕受傷,08****V代號2734∕WZ****2代號2735∕WZ****2代號2735,其他∕其他∕其他,有適當之駕照∕有適當之駕照∕非汽（機）車駕駛人,經檢測無酒精反應∕經檢測無酒精反應∕非駕駛人，未檢測,汽車左側車身∕機車右側車身∕非汽（機）車,起步未注意其他車（人）安全∕未注意車前狀態∕尚未發現肇事因素,起步未注意其他車（人）安全∕起步未注意其他車（人）安全∕起步未注意其他車（人）安全,服務工作者∕無業者∕無業者,運輸∕購物∕其他,本國∕本國∕本國
10306,10306Y00020019,YZA1,10306YZ000002,2014,6,1,14,24,金門縣,金寧鄉,盤山村,NA,林堡路,,,NA,,,,,,頂堡621號,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,多岔路,交岔路口內,柏油,乾燥,無缺陷,其他障礙物,建築物,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,路口交岔撞,未依規定讓車,Y000,YZ00,1,2,2014/6/1,林堡路,,金門縣金寧鄉盤山村頂堡621號,118.3345146,24.4434579,租賃車 小客車∕普通重型 機車∕,小客車租貸車∕機車普通重型∕,46∕48∕,未受傷∕受傷∕,00****J代號2736∕PZ****9代號2737∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車右前車頭（身）∕機車前車頭∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,不明∕技術工∕,觀光旅遊∕其他∕,本國∕本國∕
10306,10306Y00020020,YZA1,10306YZ000004,2014,6,2,11,40,金門縣,金城鎮,,NA,民生路,,54,NA,,,,,,附近,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,三岔路,交岔口附近,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,快慢車道分隔線,有,其他,起步未注意其他車（人）安全,Y000,YZ00,1,2,2014/6/2,民生路54巷,,金門縣金城鎮附近,118.3196657,24.436923,自用 小客車∕普通重型 機車∕,小客車自用∕機車普通重型∕,25∕20∕,未受傷∕受傷∕,HA****8代號2738∕51****X代號2739∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車左側車身∕機車右側車身∕,起步未注意其他車（人）安全∕未注意車前狀態∕,起步未注意其他車（人）安全∕起步未注意其他車（人）安全∕,技術員及助理人員∕大學（研究）生∕,購物∕上、下學∕,本國∕本國∕
10306,10306Y00020002,YZA1,10306YZ000005,2014,6,3,13,56,金門縣,金城鎮,,NA,民生路,,,NA,34,,,,,路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,雨,日間自然光線,縣道,50,三岔路,交岔口附近,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,快慢車道分隔線,有,其他,起步未注意其他車（人）安全,Y000,YZ00,1,2,2014/6/3,民生路34號,,金門縣金城鎮路口,118.3190184,24.43575,普通重型 機車∕普通重型 機車∕,機車普通重型∕機車普通重型∕,45∕19∕,受傷∕受傷∕,38****G代號2740∕AD*****9代號2741∕,其他∕其他∕,越級駕駛∕有適當之駕照∕,經呼氣檢測未超過0.15mg∕L或血液檢測未超過0.03∕經檢測無酒精反應∕,機車前車頭∕機車前車頭∕,起步未注意其他車（人）安全∕未注意車前狀態∕,起步未注意其他車（人）安全∕起步未注意其他車（人）安全∕,其他∕其他∕,其他∕其他∕,本國∕本國∕
10306,10306Y00020003,YZA1,10306YZ000006,2014,6,4,7,56,金門縣,金城鎮,,NA,,,,NA,,,,,,富康一村9巷18號旁路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,四岔路,交岔路口內,其他鋪裝,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YZ00,1,2,2014/6/4,金門縣金城鎮富康一村9巷18號旁路口,,金門縣金城鎮富康一村9巷18號旁路口,118.320257,24.437578,普通重型 機車∕普通重型 機車∕,機車普通重型∕機車普通重型∕,23∕19∕,受傷∕未受傷∕,32****V代號1617∕99****U代號2742∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車前車頭∕機車前車頭∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,服務工作者∕技術工∕,上、下班∕上、下班∕,本國∕本國∕
10306,10306Y00020005,YZA1,10306YZ000007,2014,6,4,18,15,金門縣,金城鎮,,NA,延平路,,,NA,,,,,,03921號燈桿前路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,晴,日間自然光線,村里道路,50,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,路口交岔撞,未依規定減速,Y000,YZ00,1,2,2014/6/4,延平路,,金門縣金城鎮03921號燈桿前路口,118.304405,24.424809,普通重型 機車∕普通重型 機車∕,機車普通重型∕機車普通重型∕,19∕23∕,受傷∕受傷∕,17****R代號2743∕89****A代號2744∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,機車左側車身∕機車前車頭∕,未依規定減速∕未依規定讓車∕,未依規定減速∕未依規定減速∕,技術工∕其他∕,上、下班∕社交活動∕,本國∕本國∕
10306,10306Y00020006,YZA1,10306YZ000008,2014,6,5,12,36,金門縣,金城鎮,,NA,民權路,,,NA,98,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,晴,日間自然光線,村里道路,50,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,快慢車道分隔線,有,側撞,左轉彎未依規定,Y000,YZ00,1,2,2014/6/5,民權路98號,,金門縣金城鎮,118.3161157,24.4347418,電動自行車 慢車∕普通重型 機車∕乘客 人,電動自行車∕機車普通重型∕乘客,78∕22∕22,受傷∕受傷∕受傷,∕26****T代號1893∕26****T代號1893,其他∕其他∕其他,非汽（機）車駕駛人∕有適當之駕照∕非汽（機）車駕駛人,經檢測無酒精反應∕經檢測無酒精反應∕非駕駛人，未檢測,非汽（機）車∕機車前車頭∕非汽（機）車,左轉彎未依規定∕未注意車前狀態∕尚未發現肇事因素,左轉彎未依規定∕左轉彎未依規定∕左轉彎未依規定,無業者∕大學（研究）生∕大學（研究）生,其他∕其他∕其他,本國∕本國∕本國
10306,10306Y00020007,YZA1,10306YZ000009,2014,6,5,13,18,金門縣,金城鎮,,NA,民族路,,,NA,31,,,,,旁路口,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,村里道路,40,四岔路,交岔路口內,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,側撞,未依規定讓車,Y000,YZ00,1,2,2014/6/5,民族路31號,,金門縣金城鎮旁路口,118.3157499,24.4302723,自用 小客車∕普通重型 機車∕,小客車自用∕機車普通重型∕,31∕22∕,未受傷∕受傷∕,03****X代號2745∕07****W代號2746∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經檢測無酒精反應∕,汽車前車頭∕機車前車頭∕,未依規定讓車∕未依規定減速∕,未依規定讓車∕未依規定讓車∕,事務工作者∕大學（研究）生∕,其他∕其他∕,本國∕本國∕
10306,,YZA1,10306YZ000010,2014,6,5,11,40,金門縣,金寧鄉,,NA,,,,NA,昔果山58,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,晴,日間自然光線,村里道路,40,直路,一般車道（未劃分快慢車道）,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,倒車撞,倒車未依規定,Y000,YZ00,1,4,2014/6/5,金門縣金寧鄉昔果山58號,,金門縣金寧鄉,118.350538,24.429045,公營公車 大客車∕自用 小貨車(含客、貨兩用)∕,公營公車∕小貨車自用∕,33∕51∕,未受傷∕未受傷∕,VU***1代號2747∕AA*****5代號2748∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,經檢測無酒精反應∕經觀察未飲酒∕,汽車左後車尾（身）∕汽車左後車尾（身）∕,倒車未依規定∕尚未發現肇事因素∕,倒車未依規定∕倒車未依規定∕,汽車、火車駕駛員及船員∕技術工∕,運輸∕業務聯繫∕,本國∕本國∕
10306,10306Y00020004,YZA1,10306YZ000011,2014,6,4,10,30,金門縣,金城鎮,,NA,民生路,,27,NA,5,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,晴,日間自然光線,鄉道,50,三岔路,交岔口附近,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無標記,未繪設車道線,快慢車道分隔線,有,其他,開啟車門不當而肇事,Y000,YZ00,1,2,2014/6/4,民生路27巷5號,,金門縣金城鎮,118.3190184,24.43575,自用 小客車∕普通重型 機車∕,小客車自用∕機車普通重型∕,51∕19∕,未受傷∕受傷∕,RS****5代號2749∕16****C代號2750∕,其他∕其他∕,有適當之駕照∕有適當之駕照∕,無法檢測∕無法檢測∕,汽車左側車身∕機車前車頭∕,開啟車門不當而肇事∕尚未發現肇事因素∕,開啟車門不當而肇事∕開啟車門不當而肇事∕,售貨員∕售貨員∕,購物∕其他∕,本國∕本國∕
